Latitude,Longitude,Date,Tmax,Tmin,fileName
40.938623288996,37.4148766498241,2009-01-01,-0.69249572753904,-7.19209899902341,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-02,0.37055358886721,-6.90471496582029,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-03,3.79142150878909,-3.48360290527341,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-04,3.71291503906252,0.11664733886721,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-05,5.83074340820315,1.59983215332034,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-06,2.46193847656252,-0.313970947265602,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-07,0.387384033203148,-4.54964294433591,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-08,5.0899597167969,-6.67284240722654,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-09,-1.73680725097654,-9.30525817871091,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-10,-1.52223815917966,-9.80995788574216,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-11,0.50476989746096,-8.54913940429685,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-12,1.47016296386721,-7.7431701660156,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-13,5.29685363769534,-8.79231872558591,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-14,3.94283447265627,-6.6447814941406,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-15,6.44710693359377,-1.79988708496091,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-16,8.97254333496096,-0.522863769531227,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-17,7.92701110839846,0.0693450927734602,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-18,1.85137329101565,-5.21459045410154,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-19,8.36531982421877,-3.5784973144531,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-20,9.87342224121096,-1.21710815429685,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-21,9.77347717285159,-2.51576843261716,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-22,9.28882751464846,-2.25382080078123,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-23,11.125146484375,0.88050231933596,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-24,11.4434295654297,5.48842773437502,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-25,9.65926513671877,5.61231384277346,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-26,9.84790954589846,6.45923767089846,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-27,13.0673767089844,5.27202758789065,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-28,14.0574737548828,4.60202941894534,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-29,14.042855834961,5.95098266601565,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-30,10.0056854248047,3.93166503906252,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-01-31,6.70908508300784,2.37752685546877,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-01,4.53186950683596,2.39814147949221,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-02,7.83594665527346,1.37983093261721,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-03,9.56458435058596,0.588220214843773,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-04,15.5244995117188,3.04032287597659,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-05,14.7438598632813,7.8262878417969,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-06,13.5773254394531,5.28916320800784,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-07,14.9038024902344,5.08832702636721,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-08,15.7286926269531,7.19892272949221,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-09,14.7382751464844,10.6342102050781,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-10,10.983056640625,3.85634765625002,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-11,10.3594909667969,2.82535705566409,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-12,14.3017364501953,3.85775146484377,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-13,15.8945098876953,9.4122253417969,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-14,16.4765563964844,6.66266784667971,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-15,16.1743713378906,4.25319824218752,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-16,3.70656738281252,-0.372991943359352,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-17,0.80378112792971,-9.27278747558591,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-18,7.3631530761719,-8.52803649902341,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-19,5.9421325683594,-4.38327636718748,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-20,8.68033752441409,1.4178405761719,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-21,5.15923461914065,0.242547607421898,40.938623288996_37.4148766498241
40.938623288996,37.4148766498241,2009-02-22,2.13550720214846,-0.378866577148415,40.938623288996_37.4148766498241
