Latitude,Longitude,Date,Tmax,Tmin,fileName
40.8635766182665,37.9460982765232,2009-01-01,0.599847412109398,-6.14046325683591,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-02,2.73774108886721,-3.63127746582029,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-03,7.58439025878909,-1.32149353027341,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-04,4.52755126953127,1.2155700683594,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-05,9.84050903320315,2.91037902832034,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-06,4.58693847656252,1.9086853027344,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-07,1.68940124511721,-0.378393554687477,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-08,5.89444885253909,-4.41708984374998,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-09,0.0944305419922102,-7.43611755371091,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-10,3.98929748535159,-8.50144042968748,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-11,2.30750427246096,-6.84601440429685,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-12,1.64240417480471,-4.0087951660156,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-13,4.73102722167971,-6.04622497558591,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-14,7.78072509765627,-5.4787658691406,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-15,13.5760131835938,-0.172933959960915,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-16,15.179574584961,1.07088623046877,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-17,9.29615173339846,1.30323181152346,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-18,1.92716369628909,-3.19545593261716,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-19,10.4611297607422,-1.5863098144531,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-20,11.9362731933594,0.0328918457031477,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-21,10.6847778320313,-0.540670776367165,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-22,14.3044525146485,-0.503820800781227,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-23,16.591943359375,4.93518981933596,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-24,15.617318725586,7.57503662109377,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-25,13.1690307617188,7.68457946777346,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-26,13.0627532958985,8.1402526855469,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-27,13.6487213134766,7.23882446289065,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-28,15.3406768798828,7.00303039550784,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-29,15.492074584961,6.82074890136721,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-30,10.7185760498047,5.04494628906252,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-01-31,7.65439758300784,4.06697998046877,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-01,5.49476013183596,3.38802490234377,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-02,8.27930603027346,2.63771972656252,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-03,9.87331542968752,2.00032958984377,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-04,16.6670776367188,4.90091857910159,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-05,16.1344848632813,9.94001159667971,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-06,13.7702575683594,6.3941589355469,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-07,15.7592712402344,6.14496765136721,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-08,17.4064270019531,9.30829772949221,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-09,15.9863220214844,9.77678833007815,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-10,11.5515838623047,4.50478515625002,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-11,10.4786315917969,4.16129455566409,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-12,15.9789520263672,5.19173583984377,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-13,17.2402130126953,7.83100280761721,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-14,17.6113983154297,6.80252990722659,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-15,17.7432342529297,5.90944824218752,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-16,5.29250488281252,0.699273681640648,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-17,1.16706237792971,-6.65755310058591,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-18,7.5538269042969,-5.97577514648435,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-19,8.89023742675784,-3.88522949218748,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-20,10.9342437744141,2.68367919921877,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-21,7.00856933593752,1.36324462890627,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-22,2.7160583496094,0.453286743164085,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-23,4.90078125000002,-2.29674377441404,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-24,9.49701843261721,-1.10030212402341,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-25,6.22615966796877,2.44562683105471,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-26,5.84382019042971,2.00005493164065,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-27,7.45122680664065,2.72698364257815,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-02-28,3.7365661621094,0.566644287109398,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-01,5.37020263671877,-1.60651245117185,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-02,10.2541290283203,-0.983557128906227,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-03,4.75859985351565,-3.6876281738281,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-04,7.41367492675784,-4.31027832031248,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-05,14.7594696044922,-2.43419494628904,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-06,18.4327941894531,9.75864562988284,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-07,18.469873046875,13.2922760009766,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-08,16.9706817626953,9.76149902343752,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-09,11.1784149169922,5.09327087402346,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-10,16.189584350586,4.65641174316409,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-11,12.0376068115235,5.25446472167971,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-12,12.9774108886719,4.79142150878909,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-13,18.7775665283203,4.75046691894534,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-14,4.43074951171877,-0.490881347656227,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-15,6.38189086914065,-1.55428161621091,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-16,6.48108825683596,-0.593145751953102,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-17,8.07430419921877,-1.92108764648435,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-18,10.5019012451172,0.14570007324221,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-19,15.8178802490235,3.38433227539065,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-20,7.5827575683594,2.20801696777346,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-21,7.29766235351565,1.32503662109377,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-22,15.7799011230469,0.451837158203148,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-23,11.0815216064453,2.16013488769534,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-24,6.75753173828127,-3.71329345703123,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-25,15.8546844482422,-1.40083923339841,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-26,16.2395568847656,6.5216003417969,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-27,11.4050231933594,2.60195312500002,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-28,3.47780761718752,1.34949645996096,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-29,7.3952575683594,0.97712097167971,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-30,12.7918334960938,0.344476318359398,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-03-31,14.802377319336,1.65691528320315,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-01,13.9997192382813,2.87354431152346,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-02,13.9913726806641,3.5060974121094,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-03,9.15606079101565,4.53586730957034,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-04,10.2562042236328,3.72168884277346,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-05,12.9812713623047,1.64519653320315,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-06,16.3450256347656,2.37195739746096,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-07,17.5401397705078,8.25016174316409,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-08,10.2726684570313,7.81069335937502,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-09,10.1257110595703,3.99160156250002,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-10,8.59603271484377,3.61445007324221,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-11,8.67922363281252,3.79448852539065,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-12,8.35886535644534,2.91506347656252,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-13,12.8003173828125,3.09795532226565,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-14,23.0260406494141,4.21444091796877,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-15,11.3358856201172,7.21775207519534,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-16,10.7733093261719,5.26725158691409,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-17,11.3017669677735,2.16860351562502,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-18,11.2162109375,3.1885925292969,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-19,16.1626983642578,3.44289550781252,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-20,15.967431640625,5.67096862792971,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-21,13.8208557128906,6.46128234863284,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-22,11.8194061279297,5.68647155761721,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-23,8.71949157714846,4.75928649902346,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-24,9.33880004882815,4.89876708984377,40.8635766182665_37.9460982765232
40.8635766182665,37.9460982765232,2009-04-25,10.499154663086,4.49331054687502,40.8635766182665_37.9460982765232
