id,ECO_NAME,year,doy,X1,Y1,ndvi_pure
10139a,Pannonian mixed forests,2017,233,22.1482042776621,44.7772187711012,0.8671
10139a,Pannonian mixed forests,2017,249,22.1482042776621,44.7772187711012,0.8558
10139a,Pannonian mixed forests,2017,265,22.1482042776621,44.7772187711012,0.824
10139a,Pannonian mixed forests,2017,281,22.1482042776621,44.7772187711012,0.7356
10139a,Pannonian mixed forests,2017,297,22.1482042776621,44.7772187711012,0.5955
10139a,Pannonian mixed forests,2017,313,22.1482042776621,44.7772187711012,0.5445
10139a,Pannonian mixed forests,2017,329,22.1482042776621,44.7772187711012,0.5244
10139a,Pannonian mixed forests,2017,345,22.1482042776621,44.7772187711012,0.5937
10139a,Pannonian mixed forests,2017,361,22.1482042776621,44.7772187711012,0.5584
10139a,Pannonian mixed forests,2018,9,22.1482042776621,44.7772187711012,0.257
10139a,Pannonian mixed forests,2018,25,22.1482042776621,44.7772187711012,0.3814
10139a,Pannonian mixed forests,2018,41,22.1482042776621,44.7772187711012,0.2342
10139a,Pannonian mixed forests,2018,57,22.1482042776621,44.7772187711012,0.3122
10139a,Pannonian mixed forests,2018,73,22.1482042776621,44.7772187711012,0.3076
10139a,Pannonian mixed forests,2018,89,22.1482042776621,44.7772187711012,0.5321
10139a,Pannonian mixed forests,2018,105,22.1482042776621,44.7772187711012,0.8374
10139a,Pannonian mixed forests,2018,121,22.1482042776621,44.7772187711012,0.9032
10139a,Pannonian mixed forests,2018,137,22.1482042776621,44.7772187711012,0.9197
10139a,Pannonian mixed forests,2018,153,22.1482042776621,44.7772187711012,0.8769
10139a,Pannonian mixed forests,2018,169,22.1482042776621,44.7772187711012,0.9138
10139a,Pannonian mixed forests,2018,185,22.1482042776621,44.7772187711012,0.886
10139a,Pannonian mixed forests,2018,201,22.1482042776621,44.7772187711012,0.9224
10139a,Pannonian mixed forests,2018,217,22.1482042776621,44.7772187711012,0.904
10139a,Pannonian mixed forests,2018,233,22.1482042776621,44.7772187711012,0.8936
10139a,Pannonian mixed forests,2018,249,22.1482042776621,44.7772187711012,0.8396
10139a,Pannonian mixed forests,2018,265,22.1482042776621,44.7772187711012,0.8465
10139a,Pannonian mixed forests,2018,281,22.1482042776621,44.7772187711012,0.7002
10139a,Pannonian mixed forests,2018,297,22.1482042776621,44.7772187711012,0.5868
10139a,Pannonian mixed forests,2018,313,22.1482042776621,44.7772187711012,0.5702
10139a,Pannonian mixed forests,2018,329,22.1482042776621,44.7772187711012,0.6025
10139a,Pannonian mixed forests,2018,345,22.1482042776621,44.7772187711012,0.4852
10139a,Pannonian mixed forests,2018,361,22.1482042776621,44.7772187711012,0.0873
10139a,Pannonian mixed forests,2019,9,22.1482042776621,44.7772187711012,0.19
10139a,Pannonian mixed forests,2019,25,22.1482042776621,44.7772187711012,0.2893
10139a,Pannonian mixed forests,2019,41,22.1482042776621,44.7772187711012,0.3089
10139a,Pannonian mixed forests,2019,57,22.1482042776621,44.7772187711012,0.5466
10139a,Pannonian mixed forests,2019,73,22.1482042776621,44.7772187711012,0.5134
10139a,Pannonian mixed forests,2019,89,22.1482042776621,44.7772187711012,0.506
10139a,Pannonian mixed forests,2019,105,22.1482042776621,44.7772187711012,0.7392
10139a,Pannonian mixed forests,2019,121,22.1482042776621,44.7772187711012,0.6716
10139a,Pannonian mixed forests,2019,137,22.1482042776621,44.7772187711012,0.917
10139a,Pannonian mixed forests,2019,153,22.1482042776621,44.7772187711012,0.9095
10139a,Pannonian mixed forests,2019,169,22.1482042776621,44.7772187711012,0.9004
10139a,Pannonian mixed forests,2019,185,22.1482042776621,44.7772187711012,0.8986
10139a,Pannonian mixed forests,2019,201,22.1482042776621,44.7772187711012,0.9059
10139a,Pannonian mixed forests,2019,217,22.1482042776621,44.7772187711012,0.8936
10139a,Pannonian mixed forests,2019,233,22.1482042776621,44.7772187711012,0.862
10139a,Pannonian mixed forests,2019,249,22.1482042776621,44.7772187711012,0.8261
10139a,Pannonian mixed forests,2019,265,22.1482042776621,44.7772187711012,0.8044
10139a,Pannonian mixed forests,2019,281,22.1482042776621,44.7772187711012,0.8065
10139a,Pannonian mixed forests,2019,297,22.1482042776621,44.7772187711012,0.6716
10139a,Pannonian mixed forests,2019,313,22.1482042776621,44.7772187711012,0.4059
10139a,Pannonian mixed forests,2019,329,22.1482042776621,44.7772187711012,0.5462
10139a,Pannonian mixed forests,2019,345,22.1482042776621,44.7772187711012,0.4954
10139a,Pannonian mixed forests,2019,361,22.1482042776621,44.7772187711012,0.4743
10139a,Pannonian mixed forests,2020,9,22.1482042776621,44.7772187711012,0.5339
10139a,Pannonian mixed forests,2020,25,22.1482042776621,44.7772187711012,0.5457
10139a,Pannonian mixed forests,2020,41,22.1482042776621,44.7772187711012,0.5043
10139a,Pannonian mixed forests,2020,57,22.1482042776621,44.7772187711012,0.5459
10139a,Pannonian mixed forests,2020,73,22.1482042776621,44.7772187711012,0.5108
10139a,Pannonian mixed forests,2020,89,22.1482042776621,44.7772187711012,0.4993
10139a,Pannonian mixed forests,2020,105,22.1482042776621,44.7772187711012,0.8113
10139a,Pannonian mixed forests,2020,121,22.1482042776621,44.7772187711012,0.8902
10139a,Pannonian mixed forests,2020,137,22.1482042776621,44.7772187711012,0.9081
10139a,Pannonian mixed forests,2020,153,22.1482042776621,44.7772187711012,0.8798
10139a,Pannonian mixed forests,2020,169,22.1482042776621,44.7772187711012,0.9199
10139a,Pannonian mixed forests,2020,185,22.1482042776621,44.7772187711012,0.9154
10139a,Pannonian mixed forests,2020,201,22.1482042776621,44.7772187711012,0.9118
10139a,Pannonian mixed forests,2020,217,22.1482042776621,44.7772187711012,0.9081
10139a,Pannonian mixed forests,2020,233,22.1482042776621,44.7772187711012,0.9146
10139a,Pannonian mixed forests,2020,249,22.1482042776621,44.7772187711012,0.8947
10139a,Pannonian mixed forests,2020,265,22.1482042776621,44.7772187711012,0.8618
10139a,Pannonian mixed forests,2020,281,22.1482042776621,44.7772187711012,0.8144
10139a,Pannonian mixed forests,2020,297,22.1482042776621,44.7772187711012,0.7586
10139a,Pannonian mixed forests,2020,313,22.1482042776621,44.7772187711012,0.5792
10139a,Pannonian mixed forests,2020,329,22.1482042776621,44.7772187711012,0.5501
10139a,Pannonian mixed forests,2020,345,22.1482042776621,44.7772187711012,0.4555
10139a,Pannonian mixed forests,2020,361,22.1482042776621,44.7772187711012,0.53
10139a,Pannonian mixed forests,2021,9,22.1482042776621,44.7772187711012,0.1646
10139a,Pannonian mixed forests,2021,25,22.1482042776621,44.7772187711012,0.5084
10139a,Pannonian mixed forests,2021,41,22.1482042776621,44.7772187711012,0.5494
10139a,Pannonian mixed forests,2021,57,22.1482042776621,44.7772187711012,0.5103
10139a,Pannonian mixed forests,2021,73,22.1482042776621,44.7772187711012,0.5524
10139a,Pannonian mixed forests,2021,89,22.1482042776621,44.7772187711012,0.5182
10139a,Pannonian mixed forests,2021,105,22.1482042776621,44.7772187711012,0.5043
10139a,Pannonian mixed forests,2021,121,22.1482042776621,44.7772187711012,0.8662
10139a,Pannonian mixed forests,2021,137,22.1482042776621,44.7772187711012,0.9067
10139a,Pannonian mixed forests,2021,153,22.1482042776621,44.7772187711012,0.9461
10139a,Pannonian mixed forests,2021,169,22.1482042776621,44.7772187711012,0.922
10139a,Pannonian mixed forests,2021,185,22.1482042776621,44.7772187711012,0.9337
10139a,Pannonian mixed forests,2021,201,22.1482042776621,44.7772187711012,0.8833
10139a,Pannonian mixed forests,2021,217,22.1482042776621,44.7772187711012,0.9074
10139a,Pannonian mixed forests,2021,233,22.1482042776621,44.7772187711012,0.9096
10139a,Pannonian mixed forests,2021,249,22.1482042776621,44.7772187711012,0.9064
10139a,Pannonian mixed forests,2021,265,22.1482042776621,44.7772187711012,0.853
10139a,Pannonian mixed forests,2021,281,22.1482042776621,44.7772187711012,0.683
10139a,Pannonian mixed forests,2021,297,22.1482042776621,44.7772187711012,0.6067
10139a,Pannonian mixed forests,2021,313,22.1482042776621,44.7772187711012,0.5576
10139a,Pannonian mixed forests,2021,329,22.1482042776621,44.7772187711012,0.5636
10139a,Pannonian mixed forests,2021,345,22.1482042776621,44.7772187711012,0.5219
10139a,Pannonian mixed forests,2021,361,22.1482042776621,44.7772187711012,0.5287
